table_name	column_index	column_name	column_title	datatype	scale	precision	nullable	default_value	is_auto_inc	fk_table	fk_column_name	is_required	input_type	input_length	onChange	is_data_column	is_display_column	is_key_field	column_text	optionlist_query	url
BM_biosource	19	owner_group_id	Owner Group ID	int	4	0	N	1	N	work_group	work_group_id	N				N	N	N			
BM_biosource	20	record_status	Record Status	char	1	0	N	N	N			N				N	N	N			
BM_biosample	1	biosample_id	Biosample ID	int	4	0	N		Y			N				N	N	N			pkDEFAULT
BM_biosample	2	biosample_name	Biosample Name	varchar	36	0	N		N			Y	text	36		Y	Y	Y	Name of this Biosample		
BM_biosample	3	biosource_id	Biosource_id	int	4	0	N		N	biosource	biosource_id	Y	optionlist			Y	Y	N	ID of biosample		
BM_biosample	4	parent_biosample_id	Parent Biosample	int	4	0	Y		N	biosample	biosample_id	N	optionlist			Y	Y	N	Parent biosample if this is a derived sample		
BM_biosample	5	num_ancestors	Number of Ancestors	int	4	0	Y		N			N	optionlist			Y	Y	N	Number of ancestors of this biosample to get to root biosample		
BM_biosample	6	experiment_id	Experiment	int	4	0	Y		N	experiment	experiment_id	N	optionlist			Y	Y	N	Experiment with which this sample is associated		
BM_biosample	7	treatment_id	Treatment_id	int	4	0	Y		N	treatment	treatment_id	N	optionlist			Y	Y	N	Treatment which yielded this sample		
BM_biosample	8	original_volumne	Original Volume	float	4	0	Y		N			N	text	12		Y	Y	N	Original volume of this sample		
BM_biosample	9	storage_location_id	Storage Location	int	4	0	Y		N	storage_location	storage_location_id	N	optionlist			Y	Y	N	Location where this sample is stored		
BM_biosample	10	date_created	Date Record Created	datetime	8	0	N	CURRENT_TIMESTAMP	N			N				N	N	N			
BM_biosample	11	created_by_id	Record Created By	int	4	0	N	1	N	contact	contact_id	N				N	N	N			
BM_biosample	12	date_modified	Date Record Modified	datetime	8	0	N	CURRENT_TIMESTAMP	N			N				N	N	N			
BM_biosample	13	modified_by_id	Record Modified By	int	4	0	N	1	N	contact	contact_id	N				N	N	N			
BM_biosample	14	owner_group_id	Owner Group ID	int	4	0	N	1	N	work_group	work_group_id	N				N	N	N			
BM_biosample	15	record_status	Record Status	char	1	0	N	N	N			N				N	N	N			
BM_disease	1	disease_id	Disease ID	int	4	0	N		Y			N				N	N	N			
BM_disease	2	disease_name	Disease Name	varchar 	36	0	N		N			Y	text	36		Y	Y	Y	Name of disease		
BM_disease	3	disease_type	Disease Type	varchar 	36	0	Y		N	disease_type	disease_type_id	Y	optionlist			Y	Y	N	Type of disease (e.g. Cancer)		
BM_disease	4	date_created	Date Record Created	datetime	8	0	N	CURRENT_TIMESTAMP	N			N				N	N	N			
BM_disease	5	created_by_id	Record Created By	int	4	0	N	1	N	contact	contact_id	N				N	N	N			
BM_disease	6	date_modified	Date Record Modified	datetime	8	0	N	CURRENT_TIMESTAMP	N			N				N	N	N			
BM_disease	7	modified_by_id	Record Modified By	int	4	0	N	1	N	contact	contact_id	N				N	N	N			
BM_disease	8	owner_group_id	Owner Group ID	int	4	0	N	1	N	work_group	work_group_id	N				N	N	N			
BM_disease	9	record_status	Record Status	char	1	0	N	N	N			N				N	N	N			
BM_attribute_type	1	attribute_type_id	Attribute Type ID	int	4	0	N		Y			N				N	N	N			pkDEFAULT
BM_attribute_type	2	attribute_type_name	Attribute Type Name	varchar	36	0	N		N			Y	text	36		Y	Y	Y	Name of attribute type		
BM_attribute_type	3	attribute_type_description	Attribure Type Description	varchar	255	0	N		N			N	textarea	4		Y	Y	N	Description of attribute type		
BM_attribute_type	4	date_created	Date Record Created	datetime	8	0	N	CURRENT_TIMESTAMP	N			N				N	N	N			
BM_attribute_type	5	created_by_id	Record Created By	int	4	0	N	1	N	contact	contact_id	N				N	N	N			
BM_attribute_type	6	date_modified	Date Record Modified	datetime	8	0	N	CURRENT_TIMESTAMP	N			N				N	N	N			
BM_attribute_type	7	modified_by_id	Record Modified By	int	4	0	N	1	N	contact	contact_id	N				N	N	N			
BM_attribute_type	8	owner_group_id	Owner Group ID	int	4	0	N	1	N	work_group	work_group_id	N				N	N	N			
BM_attribute_type	9	record_status	Record Status	char	1	0	N	N	N			N				N	N	N			
BM_attribute	1	attribute_id	Attribute ID	int	4	0	N		Y			N				N	N	N			pkDEFAULT
BM_attribute	2	attribute_name	Attribute Name	varchar	36	0	N		N			Y	text	36		Y	Y	Y	Name of attribute		
BM_attribute	3	attribute_description	Attribure Description	varchar	255	0	N		N			N	textarea	4		Y	Y	N	Description of attribute		
BM_attribute	4	attribute_type_id	Attribute Type	int	4	0	N		N	attribute_type	attribute_type_id	N	optionlist			Y	Y	N	Type of attribute		
BM_attribute	5	date_created	Date Record Created	datetime	8	0	N	CURRENT_TIMESTAMP	N			N				N	N	N			
BM_attribute	6	created_by_id	Record Created By	int	4	0	N	1	N	contact	contact_id	N				N	N	N			
BM_attribute	7	date_modified	Date Record Modified	datetime	8	0	N	CURRENT_TIMESTAMP	N			N				N	N	N			
BM_attribute	8	modified_by_id	Record Modified By	int	4	0	N	1	N	contact	contact_id	N				N	N	N			
BM_attribute	9	owner_group_id	Owner Group ID	int	4	0	N	1	N	work_group	work_group_id	N				N	N	N			
BM_attribute	10	record_status	Record Status	char	1	0	N	N	N			N				N	N	N			
BM_biosource_attribute	1	biosource_attribute_id	Biosource Attribute ID	int	4	0	N		Y			N				N	N	N			pkDEFAULT
BM_biosource_attribute	2	biosource_id	Biosource ID	int	4	0	N		N	biosource	biosource_id	Y	optionlist			Y	Y	Y	Biosource to which attribute belongs		
BM_biosource_attribute	3	attribute_id	Attribute ID	int	4	0	N		N	attribute	attribute_id	Y	optionlist			Y	Y	Y	Attribute which belongs to specified Biosource		
BM_biosource_disease	1	biosource_disease_id	Experiment ID	int	4	0	N		N			N				Y	Y	N			pkDEFAULT
BM_biosource_disease	2	biosource_id	Biosource ID	int	4	0	N		N	biosource	biosource_id	Y	optionlist			Y	Y	Y	Biosource to which disease attribute belongs		
BM_biosource_disease	3	disease_id	Disease ID	int	4	0	N		N	disease	disease_id	Y	optionlist			Y	Y	Y	Disease attribute which belongs to specified Biosource		
BM_biosource_disease	4	disease_stage	Disease Stage	varchar	64	0	Y		N			N	text	36		Y	Y	N	Stage of disease in Biosource		
BM_storage_location	1	storage_location_id	Storage Location ID	int	4	0	N		Y			N				N	N	N			pkDEFAULT
BM_storage_location	2	location_name	Location Name	varchar	36	0	Y		N			Y	text	36		Y	Y	Y	Location name (e.g. -20 freezer in room 404)		
BM_storage_location	3	location_description	Location Description	varchar	255	0	Y		N			N	textarea	4		Y	Y	N	Description of location		
BM_storage_location	4	date_created	Date Record Created	datetime	8	0	N	CURRENT_TIMESTAMP	N			N				N	N	N			
BM_storage_location	5	created_by_id	Record Created By	int	4	0	N	1	N	contact	contact_id	N				N	N	N			
BM_storage_location	6	date_modified	Date Record Modified	datetime	8	0	N	CURRENT_TIMESTAMP	N			N				N	N	N			
BM_storage_location	7	modified_by_id	Record Modified By	int	4	0	N	1	N	contact	contact_id	N				N	N	N			
BM_storage_location	8	owner_group_id	Owner Group ID	int	4	0	N	1	N	work_group	work_group_id	N				N	N	N			
BM_storage_location	9	record_status	Record Status	char	1	0	N	N	N			N				N	N	N			
BM_analysis_file	1	analysis_file_id	Analysis File ID	int	4	0	N		Y			N				N	N	N			pkDEFAULT
BM_analysis_file	2	file_name	File Name	varchar	64	0	N		N			Y	text	36		Y	Y	Y	Name of file being stored		
BM_analysis_file	3	file_path	File Path	varchar	255	0	N		N			Y	text	48		Y	Y	Y	Path to file on specified server		
BM_analysis_file	4	file_type	File Type	varchar	36	0	N		N			N	text	12		Y	Y	N	Type of file		
BM_analysis_file	5	server_name	Server Name	varchar	64	0	Y		N			N	text	36		Y	Y	Y	Computer on which file resides		
BM_analysis_file	6	file_size	File Size	int	4	0	Y		N			N				N	N	N	Size of file		
BM_analysis_file	7	file_attributes	File Attributes	varchar	255	0	Y		N			N	text	255		Y	Y	N	Any file attributes that user wishes to record, e.g. permissions, etc.		
BM_analysis_file	8	experiment_id	Experiment	int	4	0	Y		N	experiment	experiment_id	N	optionlist			Y	Y	N	Experiment with which this sample is associated		
BM_analysis_file	9	date_created	Date Record Created	datetime	8	0	N	CURRENT_TIMESTAMP	N			N				N	N	N			
BM_analysis_file	10	created_by_id	Record Created By	int	4	0	N	1	N	contact	contact_id	N				N	N	N			
BM_analysis_file	11	date_modified	Date Record Modified	datetime	8	0	N	CURRENT_TIMESTAMP	N			N				N	N	N			
BM_analysis_file	12	modified_by_id	Record Modified By	int	4	0	N	1	N	contact	contact_id	N				N	N	N			
BM_analysis_file	13	owner_group_id	Owner Group ID	int	4	0	N	1	N	work_group	work_group_id	N				N	N	N			
BM_analysis_file	14	record_status	Record Status	char	1	0	N	N	N			N				N	N	N			
BM_treatment_type	1	treatment_type_id	Experiment ID	int	4	0	N		Y			N				N	N	N			pkDEFAULT
BM_treatment_type	2	treatment_type_name	Treatment Type Name	varchar	36	0	N		N			Y	text	36		Y	Y	Y	Name of treatment type		
BM_treatment_type	3	treatment_type_description	Treatment Type Description	varchar	255	0	N		N			N	textarea	4		Y	Y	N	Description of treatment type		
BM_treatment_type	4	date_created	Date Record Created	datetime	8	0	N	CURRENT_TIMESTAMP	N			N				N	N	N			
BM_treatment_type	5	created_by_id	Record Created By	int	4	0	N	1	N	contact	contact_id	N				N	N	N			
BM_treatment_type	6	date_modified	Date Record Modified	datetime	8	0	N	CURRENT_TIMESTAMP	N			N				N	N	N			
BM_treatment_type	7	modified_by_id	Record Modified By	int	4	0	N	1	N	contact	contact_id	N				N	N	N			
BM_treatment_type	8	owner_group_id	Owner Group ID	int	4	0	N	1	N	work_group	work_group_id	N				N	N	N			
BM_treatment_type	9	record_status	Record Status	char	1	0	N	N	N			N				N	N	N			
BM_treatment	1	treatment_id	Treatment ID	int	4	0	N		Y			N				N	N	N			pkDEFAULT
BM_treatment	2	treatment_name	Treatment Name	varchar	36	0	N		N			Y	text	36		Y	Y	Y	Name of treatment		
BM_treatment	3	treatment_type_id	Treatment Type ID	int	4	0	N		N	treatment_type	treatment_type_id	Y	optionlist			Y	Y	N	Treatment type of this treatment		
BM_treatment	4	treatment_description	Treatment Description	varchar	255	0	Y		N			N	textarea	4		Y	Y	N	Description of treatment		
BM_treatment	5	input_volume	Input Volume	int	4	0			N			N				Y	Y	N			
BM_treatment	6	number_fractions	Number Fractions	int	4	0			N			N				Y	Y	N			
BM_treatment	7	notebook_page	Notebook Page	varchar	36	0	Y		N			N	text	36		Y	Y	Y	Reference to notebook number and page where related information can be found.		
BM_treatment	8	date_created	Date Record Created	datetime	8	0	N	CURRENT_TIMESTAMP	N			N				N	N	N			
BM_treatment	9	created_by_id	Record Created By	int	4	0	N	1	N	contact	contact_id	N				N	N	N			
BM_treatment	10	date_modified	Date Record Modified	datetime	8	0	N	CURRENT_TIMESTAMP	N			N				N	N	N			
BM_treatment	11	modified_by_id	Record Modified By	int	4	0	N	1	N	contact	contact_id	N				N	N	N			
BM_treatment	12	owner_group_id	Owner Group ID	int	4	0	N	1	N	work_group	work_group_id	N				N	N	N			
BM_treatment	13	record_status	Record Status	char	1	0	N	N	N			N				N	N	N			
